customer_id,first_name,last_name,age,annual_income,credit_score,address,city,state,zip_code,property_type,property_value,loan_amount,down_payment,interest_rate,loan_term_years,origination_date,monthly_payment,current_balance,loan_status,days_delinquent
1634,Craig,Valencia,40,100206,744,81674 Jennifer Gardens,Johnsonhaven,TN,82700,Single Family,525000,321000,204000,6.09,30,5/9/2022,1943.17,304920.28,Current,0
1635,James,Hester,34,50646,850,93449 Faulkner Flats Suite 715,Harrisville,VA,99668,Condo,445000,353000,92000,4.37,30,3/22/2017,1761.44,304691.3,Current,0
1636,Jeremy,Anderson,28,48931,805,2776 Wolf Viaduct Suite 066,South Lindaborough,NV,39769,Single Family,415000,360000,55000,5.02,30,4/29/2017,1936.96,311366.67,Current,0
1637,Harry,Wood,53,37140,735,9828 Jonathan Mountain,Port Ashley,NC,90515,Single Family,305000,240000,65000,6.14,30,7/30/2021,1460.59,224833.33,Current,0
1638,Alexis,Hoffman,45,73998,795,4689 Jones Dale Suite 323,Marissaborough,TX,57100,Townhouse,435000,389000,46000,5.11,30,8/25/2017,2114.47,338574.07,Current,0
1639,Amanda,Flores,32,167923,637,85766 Waller Landing,Michaelton,CA,20676,Single Family,340000,208000,132000,7.26,30,8/20/2015,1420.34,173949.63,Current,0
1640,Joshua,Owens,32,35110,751,4916 Victoria Crossing Suite 923,New Pamela,FL,90667,Townhouse,455000,331000,124000,5.86,30,10/10/2018,1954.82,294390.79,Current,0
1641,Terri,Adams,41,60604,850,5875 Debra Manors Apt. 370,Jaytown,OH,08793,Single Family,285000,195000,90000,4.66,30,7/17/2019,1006.66,175960.42,Current,0
1642,Angela,Wright,61,121311,702,024 Blackburn Drive Suite 399,Alexanderburgh,TX,21350,Townhouse,330000,250000,80000,6.06,30,3/12/2023,1508.53,241030.09,Current,0
1643,Heidi,Davis,42,57537,652,11669 April Field,Jamiefurt,TX,62593,Single Family,220000,138000,82000,7.21,30,12/31/2017,937.66,120928.89,Delinquent,60
1644,David,Roberts,29,75071,667,64488 Willis Street Suite 119,Stephenfurt,ME,50057,Single Family,355000,332000,23000,6.83,30,5/4/2021,2171.03,309682.22,Current,0
1645,Miranda,Cruz,42,35200,632,43640 Lisa Alley Apt. 168,South Timothy,CA,01500,Single Family,240000,163000,77000,7.47,30,9/17/2020,1136.37,150314.68,Current,0
1646,Travis,Gilbert,42,74173,657,462 Nicholas Squares Apt. 372,Laurabury,MA,22963,Single Family,210000,194000,16000,7.16,30,7/9/2020,1311.6,178273.43,Current,0
1647,Monique,Wright,22,54526,690,9323 Karen Valleys,New Danieltown,FL,49592,Single Family,410000,307000,103000,6.9,20,1/4/2019,2361.77,257901.32,Current,0
1648,Audrey,Grimes,44,98014,607,6791 Christopher Corner,New Brendantown,GA,05105,Single Family,405000,383000,22000,7.92,30,6/11/2017,2788.99,332021.99,Current,0
1649,Taylor,Moore,42,108412,721,41509 Timothy Spring Apt. 004,Sarahport,PA,70366,Single Family,535000,425000,110000,6.44,30,12/7/2016,2669.54,364771.99,Current,0
1650,Scott,Murphy,51,218553,792,901 Alexa Avenue,Jamesshire,CA,23451,Single Family,290000,268000,22000,5.54,20,3/31/2020,1849.6,233550.83,Current,0
1651,Jack,Lane,63,80003,647,847 Sherman Rapids Suite 555,North Brian,TX,90211,Condo,445000,268000,177000,7.19,30,2/14/2020,1817.34,244463.15,Current,0
1652,Brett,Edwards,56,70467,841,56690 Marks Valley Apt. 076,Lake James,MD,55597,Single Family,475000,409000,66000,4.62,30,7/31/2020,2101.61,376261.06,Current,0
1653,Shelley,Hines,42,65986,760,91843 Hayes Spur,Harmonstad,NY,14725,Single Family,450000,412000,38000,5.84,30,12/16/2015,2427.93,346804.81,Current,0
1654,Tim,Jimenez,33,50182,802,630 Smith Lake Apt. 573,West Roberttown,CA,11619,Single Family,240000,156000,84000,5.27,30,6/20/2015,863.37,130021.67,Delinquent,103
1655,Lynn,Robertson,70,70915,667,9156 Hatfield Walks Apt. 649,Kayleeville,IL,21149,Single Family,390000,247000,143000,6.81,30,9/6/2021,1611.9,231825.51,Delinquent,55
1656,Richard,Jimenez,45,51653,788,289 David Underpass,Donaldmouth,CA,28260,Single Family,435000,326000,109000,5.38,30,8/20/2023,1826.52,316733.15,Current,0
1657,Charles,Parker,45,65136,632,8727 Timothy Plains,North Samantha,WA,10097,Single Family,365000,338000,27000,7.32,30,8/24/2024,2321.83,334181.85,Current,0
1658,Crystal,Johnson,44,115705,791,32116 Ethan Islands,South Gregville,TN,20651,Townhouse,130000,103000,27000,5.09,30,3/31/2023,558.61,99395,Current,0
1659,Brian,Landry,46,36197,733,3471 Sandra Roads Suite 153,Lake Jimmyshire,MI,54902,Condo,390000,306000,84000,6.27,30,1/23/2023,1888.08,294340.83,Delinquent,115
1660,Edward,Wagner,43,105867,764,566 Stokes Fork,Josephshire,FL,14714,Single Family,1095000,711000,384000,5.63,30,7/29/2017,4095.16,617944.58,Current,0
1661,Anna,Levy,39,115677,625,41115 Julie Crescent Suite 256,Brownberg,VA,57467,Single Family,305000,183000,122000,7.83,30,9/15/2017,1321.17,159455.69,Current,0
1662,Kevin,Lewis,39,56442,648,0983 Whitney Island,North Raymond,IL,30550,Single Family,250000,221000,29000,6.79,30,4/5/2020,1439.28,202112.69,Current,0
1663,Victoria,Gomez,44,20725,767,289 Daniel Branch Suite 524,Johnsonfort,CA,92210,Single Family,435000,274000,161000,5.46,30,5/21/2021,1548.87,255796.76,Current,0
1664,David,Williams,39,44183,644,7294 Julie Vista,Rivaschester,NJ,22283,Single Family,425000,349000,76000,7.18,30,4/22/2017,2364.25,301739.58,Current,0
1665,Kathy,Simpson,37,114519,757,548 Joshua Vista,North Barbara,VA,35384,Single Family,660000,607000,53000,5.93,20,12/2/2021,4324.26,554730.56,Current,0
1666,Catherine,Khan,46,59193,610,374 Brown Valleys Suite 233,Lake Bryanview,AL,94046,Single Family,195000,131000,64000,7.69,30,11/27/2023,933.07,127876.62,Current,0
1667,Krystal,Pena,42,36328,787,76420 Rogers Springs,Jenniferborough,FL,68692,Single Family,520000,433000,87000,5.38,30,1/8/2024,2426.03,423518.1,Current,0
1668,Jeremiah,Ruiz,60,46519,621,6618 Campbell Fields Suite 125,Andrewview,VA,94050,Single Family,485000,304000,181000,7.24,30,3/21/2025,2071.75,303507.41,Current,0
1669,Alexandra,Herrera,22,91154,764,472 Scott Orchard,East Hannah,CO,73245,Condo,335000,272000,63000,5.38,30,6/2/2016,1523.97,231086.67,Current,0
1670,Shannon,Boone,55,78698,770,33305 Erika Walks Apt. 662,Lake Bradleyshire,CA,89255,Single Family,430000,283000,147000,5.6,30,6/15/2021,1624.64,264526.39,Current,0
1671,Scott,Jordan,57,53132,664,57201 Watkins Drive,Hansenfort,NJ,70082,Condo,605000,519000,86000,6.64,30,5/29/2020,3328.36,475942.22,Current,0
1672,Michelle,Khan,24,49841,766,01367 Watts Extensions Suite 176,Lake Melinda,TX,78054,Townhouse,560000,395000,165000,5.48,30,11/10/2016,2237.81,338529.63,Current,0
1673,Veronica,Luna,41,49223,740,750 Darryl Crossing Suite 830,West Michaelstad,MI,77259,Single Family,205000,156000,49000,6.03,30,7/26/2020,938.31,143476.67,Current,0
1674,Kevin,Gallagher,41,37752,676,1926 Cooke Squares Suite 492,Hooverside,WI,43761,Single Family,545000,441000,104000,6.56,30,1/17/2023,2804.84,424074.58,Current,0
1675,Christine,Diaz,30,134281,639,1826 Phillip Viaduct,West Donna,ND,59883,Single Family,350000,231000,119000,7.56,30,10/10/2016,1624.69,197644.03,Delinquent,105
1676,Chelsea,Morales,37,50962,580,89813 Henry Rapid Apt. 087,Jessicaside,CA,21131,Townhouse,375000,322000,53000,8.24,30,9/26/2016,2416.82,275295.09,Delinquent,61
1677,Jody,Hudson,33,110038,747,02932 Anna Vista Apt. 118,West Jill,WI,78393,Townhouse,375000,265000,110000,5.52,30,4/29/2022,1507.97,251602.78,Current,0
1678,Stacey,Lee,62,128112,594,8260 Kevin Path Suite 872,Richardshire,LA,70342,Single Family,335000,279000,56000,7.63,30,9/16/2018,1975.7,247832.08,Current,0
1679,Jared,Tran,54,98632,727,585 Hailey Shore Apt. 303,Watsonstad,GA,87076,Single Family,655000,429000,226000,5.64,30,1/26/2022,2473.63,405464.58,Current,0
1680,Jason,Jones,57,48252,698,3298 Brittany Harbors,Dylanfort,NJ,74857,Condo,345000,290000,55000,6.31,30,6/28/2020,1796.91,266343.52,Current,0
1681,Donna,Gordon,52,73267,774,961 Green Run,Wardchester,HI,28758,Single Family,205000,132000,73000,5.64,30,9/24/2022,761.12,126231.11,Current,0
1682,Eric,Duran,33,59154,695,7146 Amanda Cliffs,New Jonberg,CA,59360,Condo,300000,225000,75000,6.43,30,1/14/2017,1411.81,193510.42,Current,0
1683,Glenn,Ramirez,39,38107,693,359 Robert Drives Suite 660,Sandymouth,AL,56191,Townhouse,395000,271000,124000,6.63,20,3/6/2021,2041.3,242563.82,Current,0
1684,Charles,Hays,49,70416,778,41818 Jones Route,Molinaburgh,MA,23063,Single Family,670000,577000,93000,5.13,30,2/20/2024,3143.47,565513.43,Current,0
1685,Aaron,Becker,32,33206,746,5423 Smith Lane,West Williamberg,TX,80579,Single Family,490000,339000,151000,6.01,30,10/12/2019,2034.66,307265.83,Current,0
1686,Shannon,Wilson,52,108428,745,1128 Chapman Valley,Amberburgh,NJ,58837,Single Family,235000,214000,21000,5.75,30,12/19/2022,1248.85,205499.44,Delinquent,81
1687,Brittney,Hester,42,47462,757,85948 Lawson Causeway Apt. 562,Port Laura,WY,37093,Single Family,1255000,1145000,110000,5.71,30,7/27/2015,6652.84,956287.04,Current,0
1688,Kelly,Long,41,66210,597,889 Woods Crossroad Suite 082,Millerchester,GA,41884,Single Family,415000,278000,137000,7.76,30,9/8/2024,1993.55,275052.69,Current,0
1689,Jesse,Norton,52,68985,780,69405 Erika Manor,New Amyhaven,GA,34609,Condo,685000,558000,127000,5.15,30,9/12/2018,3046.83,495560.83,Current,0
1690,Jasmine,Morgan,49,52604,768,75784 Cisneros Pike Apt. 414,New Adamside,CA,79967,Townhouse,335000,211000,124000,5.33,30,10/30/2024,1175.63,209270.97,Current,0
1691,Jacqueline,Mcmillan,41,80286,638,1113 Frederick Centers Apt. 487,Lake Jeremy,CA,28569,Townhouse,475000,350000,125000,7.44,30,5/23/2021,2432.89,326780.09,Current,0
1692,Shawn,Fischer,56,47219,700,8277 Richard Ridges,Tracymouth,GA,96631,Single Family,550000,467000,83000,6.52,20,2/26/2018,3487.33,382194.1,Current,0
1693,Grace,Gonzalez,34,92563,716,068 Sanchez Streets,Amyfurt,SC,03126,Condo,665000,552000,113000,6.45,20,11/24/2020,4099.33,490168.33,Current,0
1694,Sandra,Hicks,51,30547,709,728 Gregory Lakes,Robinsonstad,TX,26226,Condo,615000,503000,112000,6.39,30,3/2/2016,3143,425198.01,Default,222
1695,Kristin,Porter,50,63780,746,506 Gray Landing,Wattsville,WA,53692,Single Family,560000,391000,169000,5.88,30,5/5/2016,2314.16,331680.23,Current,0
1696,Colleen,Williams,41,157860,834,3814 Webb Greens,Lake Dawn,FL,39237,Single Family,310000,227000,83000,4.36,30,7/16/2017,1131.37,197153.7,Current,0
1697,Donna,Taylor,48,36309,806,96348 Savannah River,Port Heather,TX,49721,Single Family,270000,172000,98000,5.02,30,6/27/2020,925.44,157961.3,Current,0
1698,Sarah,Cook,32,42665,615,50975 Gomez Avenue Suite 265,Lake Aaron,IL,70683,Townhouse,430000,366000,64000,7.54,20,3/31/2017,2957.43,291097.08,Current,0
1699,Ronald,Wells,54,77416,769,67318 Robert Oval,South Drewland,CA,61432,Single Family,580000,450000,130000,5.94,30,6/16/2020,2680.64,413041.67,Current,0
1700,Amy,Bryant,43,65499,826,43765 Diaz Falls,Johnfurt,TX,12431,Condo,325000,276000,49000,4.95,20,8/25/2022,1813.86,257331.67,Current,0
1701,Deborah,Obrien,39,71347,750,77225 Smith Ways Apt. 134,Marciaside,NY,76706,Single Family,615000,423000,192000,6.1,30,2/3/2025,2563.36,421413.75,Current,0
1702,Rebekah,Robertson,55,76465,807,66502 Stacy Shores,Port Jamestown,CA,15619,Condo,750000,535000,215000,5.18,30,1/1/2023,2931.14,514070.6,Current,0
1703,Margaret,Murphy,37,82237,850,67872 Potter Tunnel Suite 862,West Davidburgh,MD,91532,Single Family,230000,165000,65000,4.36,30,8/16/2017,822.36,143542.36,Current,0
1704,Charles,Austin,30,104282,801,02258 Katrina Freeway,North Jonville,GA,17118,Single Family,240000,146000,94000,5.16,30,12/26/2021,798.1,137780.74,Current,0
1705,Gabriel,Martin,29,73490,739,569 Ryan Highway,Duffyfurt,OR,07551,Single Family,340000,245000,95000,5.99,30,8/17/2023,1467.32,238001.62,Current,0
1706,Kyle,Ewing,51,53070,803,1639 Jessica Ferry Apt. 414,Lake Carlamouth,MA,30613,Single Family,420000,370000,50000,4.92,30,5/22/2016,1968.19,314157.41,Current,0
1707,Kaitlyn,Stevenson,32,83808,731,637 Jacqueline Parkway,Brooksport,WI,97101,Condo,280000,256000,24000,5.97,20,2/25/2016,1829.64,196497.78,Current,0
1708,Ashley,Evans,62,154808,721,92312 Johnson Fields,Harveyfort,CA,92286,Single Family,710000,555000,155000,6.13,30,9/14/2016,3374.03,474190.97,Current,0
1709,Keith,Rogers,24,56032,691,0931 Omar Pine,Lake Traviston,IN,70433,Single Family,450000,342000,108000,6.88,30,11/17/2016,2247.84,293217.5,Current,0
1710,David,Clayton,61,36781,845,335 Mendoza Pass Suite 041,Florestown,MI,15333,Single Family,370000,226000,144000,4.15,30,2/13/2019,1098.59,202322.31,Current,0
1711,Haley,Patel,47,104145,654,4563 Jacobson Falls Apt. 005,Jackiefurt,MN,73909,Single Family,175000,159000,16000,7.28,30,12/1/2018,1087.9,141797.08,Current,0
1712,Holly,Erickson,44,56377,842,7491 Lopez Overpass,South Haleystad,IL,63326,Single Family,190000,115000,75000,4.42,30,2/6/2024,577.23,112636.11,Current,0
1713,Sherri,Evans,39,20205,759,4110 Mark Streets Suite 989,Vangfurt,OR,52222,Single Family,415000,386000,29000,5.41,30,10/16/2022,2169.92,369523.52,Current,0
1714,Vincent,Cabrera,48,91465,608,43961 David Summit Apt. 093,South Katherineland,TX,85652,Townhouse,125000,96000,29000,7.87,30,3/14/2018,695.73,84448.89,Current,0
1715,Troy,Richardson,44,45814,749,711 Turner Mountains,Kingland,VA,76609,Single Family,600000,432000,168000,5.96,30,10/15/2024,2578.96,428160,Delinquent,69
1716,Christopher,Nunez,56,57224,580,202 Robert Station,East Jenniferville,TN,93883,Condo,335000,309000,26000,8.25,20,10/6/2020,2632.88,273336.25,Current,0
1717,Bill,Whitney,46,70685,770,557 Rhonda Cliff Suite 688,Jamesmouth,TX,97181,Townhouse,1835000,1117000,718000,5.7,30,7/11/2024,6483.07,1102106.67,Current,0
1718,Ryan,Silva,46,65858,790,94240 Laura Square,New Tracey,NH,18224,Single Family,1150000,924000,226000,5.69,30,2/11/2018,5357.05,811494.44,Current,0
1719,Marcus,Robles,41,85368,672,678 Gabriel Terrace,West Kylemouth,TX,07425,Single Family,330000,261000,69000,6.92,30,2/13/2022,1722.44,246898.75,Current,0
1720,John,Swanson,44,48159,729,669 Clark Alley Apt. 939,New Robert,HI,68390,Single Family,345000,233000,112000,6.04,30,11/4/2015,1402.95,195676.85,Current,0
1721,Christopher,Watts,48,77385,850,788 Turner Forges,Lake Davidtown,KY,24066,Townhouse,595000,446000,149000,4.57,30,5/26/2021,2278.4,416473.15,Delinquent,88
1722,Suzanne,Johnson,27,52587,679,481 Jeffrey Place Apt. 402,Jonesburgh,IL,71152,Townhouse,850000,704000,146000,6.97,30,4/17/2020,4669.55,644225.19,Current,0
1723,Mary,Wells,31,86630,635,40338 Aaron Key Suite 518,Hillshire,MI,30883,Single Family,160000,137000,23000,7.13,30,11/23/2015,923.46,115175.14,Current,0
1724,Barbara,Coffey,52,81445,838,269 Nguyen Centers Apt. 534,Solisside,GA,17072,Condo,150000,90000,60000,4.53,20,5/13/2017,570.84,71850,Current,0
1725,Stephanie,Patton,46,37507,850,0891 Bautista Glens,West Brendahaven,WA,32021,Single Family,265000,246000,19000,4.44,30,9/13/2015,1237.69,206002.22,Current,0
1726,Yvonne,Parsons,43,103052,720,3543 Moore Fort,Thompsonmouth,IL,07153,Townhouse,485000,319000,166000,5.76,30,12/3/2019,1863.62,289906.02,Current,0
1727,Emily,Lane,45,45799,800,2717 Stephen Via Apt. 397,Melissaton,CA,67140,Townhouse,465000,317000,148000,5.18,30,7/28/2017,1736.77,275496.48,Current,0
1728,Joseph,Griffith,48,89682,827,404 Nicole Viaduct,Carolynchester,MO,80048,Single Family,620000,429000,191000,4.42,30,11/12/2022,2153.34,411224.31,Current,0
1729,Billy,Silva,39,71944,660,931 Charles Gardens Suite 618,Lake Ericland,CA,71760,Single Family,200000,123000,77000,6.97,30,10/19/2022,815.85,117766.81,Current,0
1730,Katelyn,Jackson,37,150105,681,091 Cruz Creek,South Todd,CA,10222,Single Family,115000,74000,41000,6.86,30,3/2/2018,485.39,65054.91,Current,0
1731,Thomas,Fuller,46,53544,818,023 Joseph Road,South Kimberlyburgh,FL,32154,Single Family,555000,525000,30000,4.82,30,9/30/2019,2760.84,475562.5,Current,0
1732,Denise,Harvey,35,50279,850,18513 Timothy Port,Williamsburgh,MI,71149,Condo,240000,170000,70000,4.84,30,1/24/2021,896.05,157785.19,Current,0
1733,Sabrina,Randall,49,59296,765,45723 Amy Grove Apt. 001,West Michelle,MD,72889,Single Family,130000,83000,47000,5.31,30,8/29/2020,461.42,76467.59,Current,0
1734,Howard,Hernandez,27,51452,649,86203 Jeremy Lights Apt. 543,Perezmouth,SD,11454,Single Family,390000,249000,141000,7.34,30,9/4/2019,1713.85,225252.78,Delinquent,106
1735,Brenda,Becker,55,89319,850,172 Jeffrey Haven Suite 195,North Frankberg,PA,44949,Single Family,540000,460000,80000,4.64,30,8/4/2020,2369.17,423263.89,Current,0
1736,Cynthia,Johnson,49,26685,677,1092 Roy Isle,South Tylerchester,MD,69323,Townhouse,340000,306000,34000,6.4,30,1/3/2017,1914.05,263018.33,Current,0
1737,Travis,Vaughan,47,35354,693,624 Bailey Cove,Lake Aliciastad,IL,70960,Single Family,290000,200000,90000,7.08,30,10/12/2018,1341.37,177898.15,Current,0
1738,Christopher,Rodriguez,54,35105,747,5410 Kimberly Drive Suite 267,South Thomasview,IL,12761,Single Family,335000,203000,132000,5.82,20,5/5/2017,1433.35,161948.89,Current,0
1739,Michael,Smith,61,96293,844,19642 Marcus Crossroad Apt. 655,Grantchester,PA,34534,Single Family,300000,203000,97000,4.4,30,2/14/2020,1016.54,185171.71,Current,0
1740,Mathew,Edwards,55,140830,788,7695 Leah Shoal Apt. 668,North Christopherstad,CA,34729,Townhouse,185000,115000,70000,5.02,30,5/22/2020,618.75,105421.99,Current,0
1741,Elizabeth,Hernandez,26,56827,753,878 Patrick Prairie Suite 893,Moralesbury,AL,44026,Condo,255000,162000,93000,5.71,30,6/18/2024,941.28,159667.5,Current,0
1742,Mia,Vaughn,32,55028,757,50305 Rosario Creek,North Andrew,SC,72447,Single Family,470000,353000,117000,5.68,30,9/14/2017,2044.34,307567.59,Current,0
1743,Mark,Jenkins,38,62008,723,5247 Mary Plaza,New Jacobborough,MI,18350,Single Family,425000,289000,136000,6.17,30,3/25/2022,1764.41,273921.16,Current,0
1744,Heather,Hampton,45,107038,764,33021 Nicholas Burg Suite 501,Kellerside,CA,23872,Single Family,395000,308000,87000,5.56,30,5/22/2024,1760.4,303180.37,Delinquent,43
1745,Keith,Knapp,50,37659,580,9202 Thomas Gardens,Angelafort,FL,06270,Single Family,220000,152000,68000,8.13,30,5/13/2016,1129.13,128995.93,Current,0
1746,Sierra,Salas,37,67453,696,96227 Kaitlin Square,Port Dianashire,VA,56563,Single Family,330000,307000,23000,6.42,30,11/21/2018,1924.33,273642.18,Current,0
1747,Lisa,Fitzgerald,46,97499,739,6570 Rodriguez Circle Apt. 928,Wilsonton,TX,64792,Townhouse,120000,110000,10000,5.55,30,9/10/2015,628.02,92099.54,Default,223
1748,Andrea,Brown,37,76922,627,66784 Fletcher Manors,East Dylan,OH,27410,Single Family,395000,315000,80000,7.36,30,5/2/2024,2172.41,309779.17,Current,0
1749,Shawn,Taylor,38,65827,750,1862 Richard Centers,Lake Jacqueline,MI,18813,Condo,740000,536000,204000,5.32,30,11/25/2015,2983.09,450661.85,Current,0
1750,Leonard,Clark,30,98767,703,2891 Woods Shoal,West Briantown,MO,29403,Single Family,175000,128000,47000,6.48,30,4/1/2019,807.36,114868.15,Current,0
1751,Marcus,Nguyen,35,15497,850,2056 Joseph Cove Apt. 595,New Elizabethshire,WA,92090,Condo,270000,201000,69000,4.3,30,2/8/2022,994.69,190093.89,Current,0
1752,Tara,Bates,31,84031,845,42811 Carla Throughway,West Nicoleberg,WA,83895,Condo,425000,363000,62000,4.6,30,8/17/2017,1860.9,315810,Current,0
1753,Richard,Fox,35,43173,682,83034 Tiffany Port Apt. 970,Samanthafort,FL,12216,Single Family,680000,515000,165000,6.94,30,3/20/2023,3405.58,496712.73,Current,0
1754,Xavier,Edwards,55,23973,707,1405 Benjamin Parkway,East Elizabeth,TN,68390,Single Family,290000,261000,29000,6.16,30,1/8/2017,1591.78,224399.58,Current,0
1755,Vanessa,Thompson,35,77312,714,6521 Russell Streets,Mendozaville,DE,19876,Single Family,255000,237000,18000,6.48,20,8/6/2019,1764.22,202618.54,Current,0
1756,Diane,Barr,71,118994,683,209 Woods Ways,South Angela,FL,82400,Single Family,135000,97000,38000,6.58,30,10/6/2024,618.22,96097.36,Current,0
1757,Amy,Peterson,49,55898,735,2271 Stephanie Fort,East Elizabethhaven,NC,58480,Single Family,380000,303000,77000,6.34,30,1/20/2017,1883.4,260678.19,Default,236
1758,Robert,Gomez,46,96417,659,228 West Curve,Port Kathleen,LA,09864,Single Family,1005000,636000,369000,6.9,30,3/28/2016,4188.7,538391.67,Current,0
1759,Jacob,Ingram,36,134073,629,5960 Allen Ridge Apt. 297,Palmerland,VA,55829,Townhouse,415000,278000,137000,7.2,30,9/6/2020,1887.03,256223.33,Current,0
1760,Michael,Le,52,115550,769,24817 Shawn Extension,East Courtney,CA,94993,Single Family,360000,268000,92000,5.69,30,1/18/2024,1553.78,262255.37,Current,0
1761,Katherine,Schneider,39,135942,770,14955 Charles Station Suite 474,Francostad,MS,83581,Condo,425000,286000,139000,5.45,20,2/2/2024,1959.29,277102.22,Current,0
1762,Colleen,Steele,46,86774,655,219 Williams Walks Suite 669,Port Jose,UT,72161,Single Family,360000,326000,34000,6.86,30,10/26/2022,2138.32,312235.56,Current,0
1763,Kathleen,Bishop,70,62176,791,5895 Miller Loop,Port Ryanmouth,TX,11007,Condo,240000,157000,83000,5.17,30,2/18/2023,859.2,151206.99,Current,0
1764,James,Lee,44,26877,669,0903 Eric Cove Suite 629,Johnsonstad,CA,97198,Single Family,545000,414000,131000,6.84,30,2/22/2023,2710.01,398800.83,Current,0
1765,Andrea,Wright,56,52943,740,36715 Mcdonald Place Suite 112,Colebury,IN,42685,Condo,405000,329000,76000,6.19,30,2/14/2024,2012.89,322359.07,Current,0
1766,Sara,Grant,37,39276,785,6365 Logan Rapids,South Christina,NY,60911,Single Family,365000,307000,58000,4.96,30,1/26/2020,1640.55,279767.96,Current,0
1767,Samuel,Walker,44,177277,717,71470 Stacy Drive Apt. 590,Lucasburgh,CA,22079,Single Family,220000,161000,59000,6.23,30,6/17/2020,989.21,147784.58,Current,0
1768,Helen,Dudley,62,54834,756,56730 Miranda Trace Suite 442,New Adriana,WA,89805,Single Family,695000,628000,67000,5.84,30,11/12/2023,3700.82,612590.74,Delinquent,115
1769,David,Evans,38,63679,678,14614 Savage Pine,Mejiachester,TX,36717,Single Family,505000,403000,102000,6.77,30,10/9/2023,2619.21,392477.22,Current,0
1770,Teresa,Roberts,63,78885,704,420 Patty Meadow,South Carlland,CO,44761,Single Family,275000,207000,68000,6.65,30,11/17/2020,1328.87,191475,Current,0
1771,Chelsea,Clark,52,61194,703,2356 Alvarez Spurs Apt. 659,Port Darlene,CA,04427,Single Family,600000,374000,226000,6.39,30,10/7/2021,2336.94,351560,Current,0
1772,John,Bush,39,139738,660,89319 Mario View Suite 027,Joshuaview,CA,04840,Single Family,280000,214000,66000,6.93,30,9/24/2015,1413.7,179314.17,Current,0
1773,Eric,Stewart,51,43856,705,5164 Vanessa Village,Santosmouth,TX,02012,Condo,245000,217000,28000,6.5,30,4/28/2017,1371.59,187674.86,Current,0
1774,Andrea,Bailey,54,65993,596,791 Jeffery Field,Marymouth,CT,04082,Single Family,250000,204000,46000,7.81,30,9/25/2024,1469.95,201997.78,Current,0
1775,Andrea,Peck,51,41306,680,829 Robinson Fords Apt. 905,Melissafort,ME,87648,Single Family,150000,134000,16000,6.63,30,9/20/2022,858.46,128118.89,Current,0
1776,Christopher,Pope,29,30946,697,44817 Gutierrez Knoll Suite 868,Hughesshire,MA,91056,Condo,460000,356000,104000,6.59,30,3/25/2022,2271.27,337425.37,Current,0
1777,Victoria,Hill,37,44096,699,27652 Amy Light Suite 649,South Matthew,NY,03673,Single Family,145000,93000,52000,6.33,30,10/16/2024,577.46,92177.64,Delinquent,111
1778,Robin,Martinez,42,58776,700,11096 Tyler Terrace,Hesterside,CA,95277,Single Family,195000,118000,77000,6.32,30,6/22/2021,731.93,110335.46,Current,0
1779,Steven,Rhodes,44,48308,715,789 Elizabeth Walk,West Crystalview,FL,04478,Single Family,130000,92000,38000,6.14,30,11/13/2019,559.89,83524.07,Current,0
1780,David,James,51,42353,758,37861 Melissa Crossing Suite 766,Brookebury,VA,11463,Townhouse,345000,291000,54000,5.96,30,4/17/2022,1737.22,276126.67,Current,0
1781,Marilyn,Baird,46,29639,789,3844 Parker Underpass,Saramouth,TX,42771,Condo,335000,294000,41000,4.65,30,5/22/2023,1515.97,284417.78,Delinquent,77
1782,Tyrone,Cardenas,31,57437,668,306 Alexis Drives Suite 895,New James,SC,22117,Condo,310000,218000,92000,6.94,30,10/25/2023,1441.59,212469.26,Default,212
1783,Jennifer,Blevins,48,28216,623,96386 Christina Lock Apt. 962,Jamesmouth,AZ,99795,Single Family,215000,166000,49000,7.45,30,11/16/2015,1155.02,139501.48,Current,0
1784,William,Ballard,51,87555,636,265 Samuel Courts Apt. 819,Ramirezchester,IL,97782,Condo,200000,149000,51000,6.94,30,3/21/2020,985.3,136162.55,Current,0
1785,Joshua,Roberts,50,62394,681,482 Harris Course Apt. 609,Port Chloe,NY,83999,Single Family,455000,338000,117000,6.75,30,11/23/2024,2192.26,335605.83,Current,0
1786,Mary,Roberts,55,28889,691,98196 Julia Curve,Port Kayla,GA,77288,Single Family,275000,187000,88000,6.66,30,10/3/2020,1201.71,172585.42,Current,0
1787,Tina,Klein,53,51297,658,523 Kenneth Plain Apt. 640,Jamesstad,TX,11126,Single Family,425000,275000,150000,7.11,30,10/3/2023,1849.94,267743.06,Current,0
1788,John,Reed,49,41107,616,20911 Ho Crossing Apt. 244,Jamesmouth,NY,11331,Single Family,235000,157000,78000,7,20,6/6/2020,1217.22,137549.44,Current,0
1789,Andrea,Ramos,44,70234,683,17536 Travis Brooks,North Jenny,CA,90672,Single Family,395000,245000,150000,6.94,30,1/20/2019,1620.13,219059.49,Current,0
1790,Patrick,Scott,28,117035,734,71366 Schultz Mission Apt. 240,Danielleborough,TX,25459,Single Family,695000,465000,230000,5.86,30,9/8/2018,2746.19,412881.25,Current,0
1791,Sandra,Mendoza,49,23445,767,990 Theresa Key,Isaacfort,WA,63517,Single Family,485000,293000,192000,5.71,20,2/11/2023,2050.42,276640.83,Current,0
